6.4774 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
3.4929 	EXP 	fixationshort: autoDraw = False
5.1042 	EXP 	target: autoDraw = False
5.3549 	EXP 	background_4: autoDraw = False
5.3549 	EXP 	cues: autoDraw = False
5.3549 	EXP 	target: autoDraw = False
5.3549 	EXP 	fixationshort: autoDraw = False
5.3549 	EXP 	trial_counter: autoDraw = False
5.3549 	EXP 	reminder_2: autoDraw = False
5.3549 	EXP 	text: foreColor = <psychopy.colors.Color: black, alpha=1.0>
5.3549 	EXP 	text: height = 0.04
5.3549 	EXP 	text: height = 0.04
5.3549 	EXP 	text: height = 0.04
5.3549 	EXP 	text: text = 'Remember to respond!'
5.3549 	EXP 	background_5: autoDraw = True
5.3549 	EXP 	text: autoDraw = True
5.3549 	EXP 	trial_counter_3: autoDraw = True
5.3549 	EXP 	reminder_3: autoDraw = True
6.1057 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'cue': 'stim/lower.png', 'tar': 'stim/congLeft.png', 'corrAns': 'right', 'targOrientation': 180, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
6.1074 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.1080 	DEBUG 	Uploading Texture Font fontname to graphics card
6.1092 	DEBUG 	Upload of Texture Font fontname complete
6.1201 	EXP 	background_5: autoDraw = False
6.1201 	EXP 	text: autoDraw = False
6.1201 	EXP 	trial_counter_3: autoDraw = False
6.1201 	EXP 	reminder_3: autoDraw = False
6.1201 	EXP 	background_3: autoDraw = True
6.1201 	EXP 	image: autoDraw = True
6.1201 	EXP 	trial_counter_2: autoDraw = True
6.1201 	EXP 	reminder: autoDraw = True
6.6251 	EXP 	background_3: autoDraw = False
6.6251 	EXP 	image: autoDraw = False
6.6251 	EXP 	trial_counter_2: autoDraw = False
6.6251 	EXP 	reminder: autoDraw = False
6.6251 	EXP 	background_3: autoDraw = False
6.6251 	EXP 	image: autoDraw = False
6.6251 	EXP 	trial_counter_2: autoDraw = False
6.6251 	EXP 	reminder: autoDraw = False
6.6251 	EXP 	cues: image = 'stim/lower.png'
6.6251 	EXP 	target: ori = 180.0
6.6251 	EXP 	target: image = 'stim/congLeft.png'
6.6251 	EXP 	background_4: autoDraw = True
6.6251 	EXP 	cues: autoDraw = True
6.6251 	EXP 	fixationshort: autoDraw = True
6.6251 	EXP 	trial_counter: autoDraw = True
6.6251 	EXP 	reminder_2: autoDraw = True
6.7221 	EXP 	cues: autoDraw = False
7.1112 	INFO 	Keyboard events cleared
7.1108 	EXP 	target: autoDraw = True
7.1245 	EXP 	fixationshort: autoDraw = False
8.7622 	DATA 	Keypress: right
8.7701 	EXP 	background_4: autoDraw = False
8.7701 	EXP 	cues: autoDraw = False
8.7701 	EXP 	target: autoDraw = False
8.7701 	EXP 	fixationshort: autoDraw = False
8.7701 	EXP 	trial_counter: autoDraw = False
8.7701 	EXP 	reminder_2: autoDraw = False
8.7701 	EXP 	text: foreColor = <psychopy.colors.Color: green, alpha=1.0>
8.7701 	EXP 	text: height = 0.04
8.7701 	EXP 	text: height = 0.04
8.7701 	EXP 	text: height = 0.04
8.7701 	EXP 	text: text = 'Correct! Your RT is : 1624ms'
8.7701 	EXP 	background_5: autoDraw = True
8.7701 	EXP 	text: autoDraw = True
8.7701 	EXP 	trial_counter_3: autoDraw = True
8.7701 	EXP 	reminder_3: autoDraw = True
9.7516 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'cue': 'stim/both.png', 'tar': 'stim/congLeft.png', 'corrAns': 'left', 'targOrientation': 0, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
9.7534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7536 	DEBUG 	Uploading Texture Font fontname to graphics card
9.7546 	DEBUG 	Upload of Texture Font fontname complete
9.7657 	EXP 	background_5: autoDraw = False
9.7657 	EXP 	text: autoDraw = False
9.7657 	EXP 	trial_counter_3: autoDraw = False
9.7657 	EXP 	reminder_3: autoDraw = False
9.7657 	EXP 	background_3: autoDraw = True
9.7657 	EXP 	image: autoDraw = True
9.7657 	EXP 	trial_counter_2: autoDraw = True
9.7657 	EXP 	reminder: autoDraw = True
9.9638 	DATA 	Keypress: left
10.3260 	EXP 	background_3: autoDraw = False
10.3260 	EXP 	image: autoDraw = False
10.3260 	EXP 	trial_counter_2: autoDraw = False
10.3260 	EXP 	reminder: autoDraw = False
10.3260 	EXP 	background_3: autoDraw = False
10.3260 	EXP 	image: autoDraw = False
10.3260 	EXP 	trial_counter_2: autoDraw = False
10.3260 	EXP 	reminder: autoDraw = False
10.3260 	EXP 	cues: image = 'stim/both.png'
10.3260 	EXP 	target: ori = 0.0
10.3260 	EXP 	target: image = 'stim/congLeft.png'
10.3260 	EXP 	background_4: autoDraw = True
10.3260 	EXP 	cues: autoDraw = True
10.3260 	EXP 	fixationshort: autoDraw = True
10.3260 	EXP 	trial_counter: autoDraw = True
10.3260 	EXP 	reminder_2: autoDraw = True
10.4236 	EXP 	cues: autoDraw = False
10.5244 	DATA 	Keypress: left
10.8045 	INFO 	Keyboard events cleared
10.8041 	EXP 	target: autoDraw = True
10.8316 	EXP 	fixationshort: autoDraw = False
10.9625 	DATA 	Keypress: left
10.9704 	EXP 	background_4: autoDraw = False
10.9704 	EXP 	cues: autoDraw = False
10.9704 	EXP 	target: autoDraw = False
10.9704 	EXP 	fixationshort: autoDraw = False
10.9704 	EXP 	trial_counter: autoDraw = False
10.9704 	EXP 	reminder_2: autoDraw = False
10.9704 	EXP 	text: foreColor = <psychopy.colors.Color: green, alpha=1.0>
10.9704 	EXP 	text: height = 0.04
10.9704 	EXP 	text: height = 0.04
10.9704 	EXP 	text: height = 0.04
10.9704 	EXP 	text: text = 'Correct! Your RT is : 145ms'
10.9704 	EXP 	background_5: autoDraw = True
10.9704 	EXP 	text: autoDraw = True
10.9704 	EXP 	trial_counter_3: autoDraw = True
10.9704 	EXP 	reminder_3: autoDraw = True
11.9662 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'cue': 'stim/both.png', 'tar': 'stim/congLeft.png', 'corrAns': 'right', 'targOrientation': 180, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
11.9681 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.9684 	DEBUG 	Uploading Texture Font fontname to graphics card
11.9692 	DEBUG 	Upload of Texture Font fontname complete
11.9805 	EXP 	background_5: autoDraw = False
11.9805 	EXP 	text: autoDraw = False
11.9805 	EXP 	trial_counter_3: autoDraw = False
11.9805 	EXP 	reminder_3: autoDraw = False
11.9805 	EXP 	background_3: autoDraw = True
11.9805 	EXP 	image: autoDraw = True
11.9805 	EXP 	trial_counter_2: autoDraw = True
11.9805 	EXP 	reminder: autoDraw = True
12.3812 	EXP 	background_3: autoDraw = False
12.3812 	EXP 	image: autoDraw = False
12.3812 	EXP 	trial_counter_2: autoDraw = False
12.3812 	EXP 	reminder: autoDraw = False
12.3812 	EXP 	background_3: autoDraw = False
12.3812 	EXP 	image: autoDraw = False
12.3812 	EXP 	trial_counter_2: autoDraw = False
12.3812 	EXP 	reminder: autoDraw = False
12.3812 	EXP 	cues: image = 'stim/both.png'
12.3812 	EXP 	target: ori = 180.0
12.3812 	EXP 	target: image = 'stim/congLeft.png'
12.3812 	EXP 	background_4: autoDraw = True
12.3812 	EXP 	cues: autoDraw = True
12.3812 	EXP 	fixationshort: autoDraw = True
12.3812 	EXP 	trial_counter: autoDraw = True
12.3812 	EXP 	reminder_2: autoDraw = True
12.4779 	EXP 	cues: autoDraw = False
12.6355 	DATA 	Keypress: right
12.8672 	INFO 	Keyboard events cleared
12.8668 	EXP 	target: autoDraw = True
12.8808 	EXP 	fixationshort: autoDraw = False
12.9621 	DATA 	Keypress: left
12.9710 	EXP 	background_4: autoDraw = False
12.9710 	EXP 	cues: autoDraw = False
12.9710 	EXP 	target: autoDraw = False
12.9710 	EXP 	fixationshort: autoDraw = False
12.9710 	EXP 	trial_counter: autoDraw = False
12.9710 	EXP 	reminder_2: autoDraw = False
12.9710 	EXP 	text: foreColor = <psychopy.colors.Color: black, alpha=1.0>
12.9710 	EXP 	text: height = 0.04
12.9710 	EXP 	text: height = 0.04
12.9710 	EXP 	text: height = 0.04
12.9710 	EXP 	text: text = 'Incorrect!'
12.9710 	EXP 	background_5: autoDraw = True
12.9710 	EXP 	text: autoDraw = True
12.9710 	EXP 	trial_counter_3: autoDraw = True
12.9710 	EXP 	reminder_3: autoDraw = True
13.9589 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'cue': 'stim/centre.png', 'tar': 'stim/congLeft.png', 'corrAns': 'right', 'targOrientation': 180, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
13.9607 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9612 	DEBUG 	Uploading Texture Font fontname to graphics card
13.9623 	DEBUG 	Upload of Texture Font fontname complete
13.9732 	EXP 	background_5: autoDraw = False
13.9732 	EXP 	text: autoDraw = False
13.9732 	EXP 	trial_counter_3: autoDraw = False
13.9732 	EXP 	reminder_3: autoDraw = False
13.9732 	EXP 	background_3: autoDraw = True
13.9732 	EXP 	image: autoDraw = True
13.9732 	EXP 	trial_counter_2: autoDraw = True
13.9732 	EXP 	reminder: autoDraw = True
14.4363 	EXP 	background_3: autoDraw = False
14.4363 	EXP 	image: autoDraw = False
14.4363 	EXP 	trial_counter_2: autoDraw = False
14.4363 	EXP 	reminder: autoDraw = False
14.4363 	EXP 	background_3: autoDraw = False
14.4363 	EXP 	image: autoDraw = False
14.4363 	EXP 	trial_counter_2: autoDraw = False
14.4363 	EXP 	reminder: autoDraw = False
14.4363 	EXP 	cues: image = 'stim/centre.png'
14.4363 	EXP 	target: ori = 180.0
14.4363 	EXP 	target: image = 'stim/congLeft.png'
14.4363 	EXP 	background_4: autoDraw = True
14.4363 	EXP 	cues: autoDraw = True
14.4363 	EXP 	fixationshort: autoDraw = True
14.4363 	EXP 	trial_counter: autoDraw = True
14.4363 	EXP 	reminder_2: autoDraw = True
14.5328 	EXP 	cues: autoDraw = False
14.8299 	DATA 	Keypress: right
14.9224 	INFO 	Keyboard events cleared
14.9220 	EXP 	target: autoDraw = True
14.9358 	EXP 	fixationshort: autoDraw = False
15.2405 	DATA 	Keypress: right
15.2480 	EXP 	background_4: autoDraw = False
15.2480 	EXP 	cues: autoDraw = False
15.2480 	EXP 	target: autoDraw = False
15.2480 	EXP 	fixationshort: autoDraw = False
15.2480 	EXP 	trial_counter: autoDraw = False
15.2480 	EXP 	reminder_2: autoDraw = False
15.2480 	EXP 	text: foreColor = <psychopy.colors.Color: green, alpha=1.0>
15.2480 	EXP 	text: height = 0.04
15.2480 	EXP 	text: height = 0.04
15.2480 	EXP 	text: height = 0.04
15.2480 	EXP 	text: text = 'Correct! Your RT is : 304ms'
15.2480 	EXP 	background_5: autoDraw = True
15.2480 	EXP 	text: autoDraw = True
15.2480 	EXP 	trial_counter_3: autoDraw = True
15.2480 	EXP 	reminder_3: autoDraw = True
16.2428 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'cue': 'stim/centre.png', 'tar': 'stim/congLeft.png', 'corrAns': 'left', 'targOrientation': 0, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
16.2445 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
16.2448 	DEBUG 	Uploading Texture Font fontname to graphics card
16.2456 	DEBUG 	Upload of Texture Font fontname complete
16.2570 	EXP 	background_5: autoDraw = False
